price.open,price.high,price.low,price.close,volume,price.adjusted,ref.date,ticker,ret.adjusted.prices,ret.closing.prices,pctChange,ChangeCategory
58.09,58.68,57.59,58.59,1495400,57.707432,1/15/2019,TSN,0.014194148,0.014194218,0.667958057,U
58.48,59.07,58.439999,58.5,2189600,57.61879,1/16/2019,TSN,-0.001536059,-0.001536098,0.232550747,E
58.610001,59.41,58.360001,59.389999,2313800,58.495384,1/17/2019,TSN,0.015213683,0.015213658,-0.079380168,E
60.299999,61.470001,60.150002,60.959999,3630200,60.041733,1/18/2019,TSN,0.026435402,0.026435427,0.570617785,U
60.900002,60.900002,59.700001,60.07,3158700,59.165142,1/22/2019,TSN,-0.014599695,-0.014599721,0.419823216,E
60.18,60.860001,59.73,60.5,2235600,59.588665,1/23/2019,TSN,0.00715832,0.007158315,0.675256893,U
60.060001,60.650002,59.68,60.09,1648600,59.184841,1/24/2019,TSN,-0.006776859,-0.00677686,0.389129325,E
60.450001,60.990002,60.09,60.720001,3254700,59.805347,1/25/2019,TSN,0.010484205,0.01048429,0.038761872,E
60.639999,61.830002,60.470001,61.799999,2313900,60.86908,1/28/2019,TSN,0.017786587,0.017786528,0,E
61.689999,61.900002,61.16,61.779999,1355400,60.84938,1/29/2019,TSN,-0.000323645,-0.000323625,-0.151872882,E
61.82,62.48,61.200001,62.16,2194800,61.22366,1/30/2019,TSN,0.006150925,0.006150874,-0.330941895,E
62.259998,62.560001,61.209999,61.919998,5050600,60.98727,1/31/2019,TSN,-0.003861089,-0.003861036,-0.58744787,D
62.150002,62.459999,61.459999,61.919998,2046300,60.98727,2/1/2019,TSN,0,0,-0.819671473,D
62.060001,62.23,61.540001,61.779999,1507600,60.84938,2/4/2019,TSN,-0.002260964,-0.002260966,-0.749759146,D
61.900002,61.950001,60.549999,61.689999,4069100,60.760735,2/5/2019,TSN,-0.001456794,-0.001456782,0.159404555,E
61.740002,61.98,60.799999,60.900002,2950300,59.982635,2/6/2019,TSN,-0.012805968,-0.012805917,0.18942541,E
60.310001,61.860001,58.200001,60.119999,5132600,59.21439,2/7/2019,TSN,-0.01280779,-0.012807931,0.625889656,U
59.57,60.130001,58.490002,59.290001,5437500,58.396889,2/8/2019,TSN,-0.013805783,-0.013805689,1.04163287,U
59.209999,60.240002,58.889999,59.43,3582300,58.534779,2/11/2019,TSN,0.002361256,0.002361258,0.505180699,U
59.700001,61.700001,59.599998,61.380001,3243500,60.45541,2/12/2019,TSN,0.032811792,0.032811728,0.935630837,U
61.450001,61.66,60.41,60.689999,2326400,59.775799,2/13/2019,TSN,-0.011241525,-0.011241479,0.59989183,U
60.459999,61.630001,60.290001,61.18,2304300,60.258423,2/14/2019,TSN,0.008073903,0.008073834,0.225017907,E
61.639999,62.959999,61.52,62.610001,3170000,61.666878,2/15/2019,TSN,0.023373579,0.023373668,-0.196675233,E
62.459999,63.549999,62.200001,62.939999,3840900,61.991905,2/19/2019,TSN,0.00527069,0.005270691,-0.582672018,D
62.93,63.93,62.799999,63.599998,2754500,62.641964,2/20/2019,TSN,0.010486192,0.010486162,-0.451749002,E
63.41,63.639999,62.279999,63.060001,2858600,62.110104,2/21/2019,TSN,-0.008490475,-0.008490519,-0.534243045,D
62.34,63.369999,62.099998,63.32,2841100,62.366184,2/22/2019,TSN,0.004123001,0.004123041,-0.041991343,E
63.66,63.700001,61.900002,62.32,2893100,61.381248,2/25/2019,TSN,-0.015792789,-0.015792798,0.158303881,E
62.450001,63.400002,61.759998,61.77,2915700,60.839531,2/26/2019,TSN,-0.008825448,-0.008825417,0.744233471,U
61.549999,61.810001,60.990002,61.650002,2937700,60.72134,2/27/2019,TSN,-0.001942668,-0.001942658,0.599451886,U
61.52,61.849998,61.130001,61.66,2450800,61.102859,2/28/2019,TSN,0.006283112,0.000162174,0.607461005,U
61.799999,62.560001,61.799999,62.189999,3865100,61.628071,3/1/2019,TSN,0.008595539,0.008595508,0.164214299,E
62.419998,62.720001,61.540001,62.259998,3881800,61.697437,3/4/2019,TSN,0.001125559,0.001125567,0.078463373,E
62.549999,64.290001,62.23,63.970001,3535100,63.391991,3/5/2019,TSN,0.027465549,0.027465516,0.084783017,E
64.07,64.279999,63.369999,63.540001,2525900,62.965874,3/6/2019,TSN,-0.006721937,-0.006721901,0.103331975,E
63.490002,64.379997,63.060001,64.110001,3891200,63.530724,3/7/2019,TSN,0.008970732,0.008970727,0.655982882,U
63.990002,64.290001,62.580002,62.779999,3164300,62.212738,3/8/2019,TSN,-0.020745647,-0.020745624,0.310010228,E
62.779999,64.230003,62.599998,64.220001,2505900,63.639729,3/11/2019,TSN,0.02293728,0.022937273,0.469599909,E
64.309998,64.43,63.540001,63.810001,2554100,63.233437,3/12/2019,TSN,-0.006384251,-0.006384304,0.408424949,E
64,64.889999,63.860001,64.440002,2005300,63.857738,3/13/2019,TSN,0.009872957,0.009873076,0,E
64.349998,64.940002,64.349998,64.879997,2115200,64.293762,3/14/2019,TSN,0.006828053,0.006827979,0.396678879,E
64.970001,65.989998,64.709999,65.220001,4769600,64.630692,3/15/2019,TSN,0.005240477,0.005240506,0.388927417,E
65.220001,65.93,65.050003,65.330002,2373100,64.7397,3/18/2019,TSN,0.001686629,0.001686615,0.510204699,U
65.349998,65.949997,65.260002,65.769997,2855200,65.175713,3/19/2019,TSN,0.006734863,0.006734961,0.891035963,U
65.709999,65.82,64.470001,64.879997,4015300,64.293762,3/20/2019,TSN,-0.013531896,-0.013532006,0.439901029,E
64.980003,66.940002,64.849998,66.519997,2932400,65.918945,3/21/2019,TSN,0.02527746,0.025277436,0.672942953,U
66.599998,66.989998,66.07,66.610001,1502600,66.008133,3/22/2019,TSN,0.001352995,0.001353037,0.576647549,U
66.540001,67.970001,66.080002,67.459999,3137600,66.850456,3/25/2019,TSN,0.012760897,0.012760817,0.537993728,U
67.75,68.25,67.349998,67.849998,1736900,67.236923,3/26/2019,TSN,0.005781068,0.005781189,0.364921805,E
67.93,68.419998,67.230003,68,1824900,67.385574,3/27/2019,TSN,0.002210854,0.002210789,0.01155397,E
68.07,69.260002,68.07,68.889999,2315000,68.267532,3/28/2019,TSN,0.013088232,0.013088221,0.172736146,E
68.989998,69.540001,68.559998,69.43,2215900,68.80265,3/29/2019,TSN,0.007838543,0.007838598,0.028760497,E
69.5,69.709999,68.760002,69.699997,2775400,69.070206,4/1/2019,TSN,0.003888746,0.003888766,0.338632836,E
69.879997,70.050003,69.25,69.260002,2653400,68.634193,4/2/2019,TSN,-0.006312606,-0.006312698,0.183502019,E
69.260002,69.68,68.709999,68.93,2547700,68.307167,4/3/2019,TSN,-0.004764768,-0.004764684,0.176896057,E
69.040001,70.389999,68.629997,70.029999,2401500,69.397232,4/4/2019,TSN,0.015958282,0.015958204,0.389612655,E
70.099998,70.25,69.519997,69.800003,2063600,69.169312,4/5/2019,TSN,-0.003284281,-0.00328425,0.113418777,E
69.839996,70.580002,69.629997,70.440002,1932400,69.803528,4/8/2019,TSN,0.009169037,0.00916904,0.520304264,U
70.199997,70.449997,69.389999,69.57,1818600,68.941391,4/9/2019,TSN,-0.012350909,-0.012350965,0.395921716,E
69.68,70.809998,69.43,70.650002,1488100,70.011627,4/10/2019,TSN,0.015523853,0.015523961,0.588137203,U
70.75,71.330002,70.690002,71.169998,1423100,70.526932,4/11/2019,TSN,0.007360277,0.00736017,0.733909947,U
70.970001,71.260002,70.269997,70.839996,3212800,70.199913,4/12/2019,TSN,-0.004636796,-0.004636813,0.396594236,E
70.800003,71.550003,70.599998,71.410004,1814200,70.764763,4/15/2019,TSN,0.008046306,0.008046415,0.65277335,U
71.480003,72.230003,71.269997,72.059998,1777800,71.408882,4/16/2019,TSN,0.009102256,0.009102282,0.130495883,E
72.540001,74.029999,72.459999,73.279999,2771700,72.617859,4/17/2019,TSN,0.016930345,0.01693035,0.035311134,E
73.43,73.980003,73.040001,73.489998,2033200,72.825966,4/18/2019,TSN,0.002865783,0.002865707,0.355169175,E
73.489998,73.629997,72.629997,72.849998,2351900,72.19175,4/22/2019,TSN,-0.008708652,-0.008708668,-0.067532888,E
72.959999,74.809998,72.959999,74.449997,3630100,73.77729,4/23/2019,TSN,0.021962897,0.021962924,0.337154409,E
74.510002,74.879997,72.5,73.760002,3742100,73.093529,4/24/2019,TSN,-0.009267906,-0.009267898,0.317383461,E
73.559998,73.970001,73.279999,73.620003,1529900,72.954796,4/25/2019,TSN,-0.00189802,-0.001898034,0.257172433,E
73.760002,74.25,73.25,74.160004,1953100,73.489914,4/26/2019,TSN,0.007334926,0.007334977,0.237827748,E
74.019997,74.489998,73.68,74.199997,1601600,73.529556,4/29/2019,TSN,0.000539421,0.00053928,0.54101386,U
74.370003,75.400002,73.809998,75.010002,2854800,74.332237,4/30/2019,TSN,0.01091644,0.01091651,0.541024249,U
75,75.550003,74.639999,74.800003,2403400,74.124138,5/1/2019,TSN,-0.002799579,-0.002799613,0.621067875,U
74.949997,75.589996,74.559998,75.120003,1781100,74.441246,5/2/2019,TSN,0.004278067,0.004278075,0.741378186,U
75.25,75.699997,74.639999,75.089996,3075200,74.411507,5/3/2019,TSN,-0.000399496,-0.000399454,0.709255026,U
74.790001,77.470001,74.550003,77.050003,4517000,76.353806,5/6/2019,TSN,0.026102132,0.026102106,0.694480424,U
77.139999,77.629997,75.970001,76.849998,3468500,76.155609,5/7/2019,TSN,-0.002595771,-0.002595782,1.029315813,U
76.919998,78.150002,76.190002,77.489998,3491800,76.789825,5/8/2019,TSN,0.008327896,0.008327912,1.071970688,U
77.330002,78.07,76.510002,77.940002,2663300,77.235764,5/9/2019,TSN,0.005807267,0.005807253,0.687547757,U
77.889999,79.900002,77,79.809998,2767700,79.08886,5/10/2019,TSN,0.023992719,0.023992763,0.714862301,U
79,79.940002,78.599998,79.57,2749400,78.851028,5/13/2019,TSN,-0.003007149,-0.003007117,0.073034302,E
80.220001,82.040001,80.029999,81.57,3415600,80.832962,5/14/2019,TSN,0.02513517,0.025135101,-0.397744566,E
81.699997,82.610001,80.849998,82.239998,3438800,81.496902,5/15/2019,TSN,0.008213728,0.00821378,-0.327763617,E
82.400002,83.160004,82.309998,82.599998,2979800,81.853653,5/16/2019,TSN,0.004377479,0.004377432,-0.191204342,E
81.970001,83.360001,81.800003,82.489998,2664900,81.744644,5/17/2019,TSN,-0.001331755,-0.001331719,-0.100760364,E
82.32,82.900002,81.75,81.870003,2500700,81.130249,5/20/2019,TSN,-0.007516028,-0.007516002,-0.074010855,E
81.879997,82.019997,80.150002,80.610001,3985400,79.88163,5/21/2019,TSN,-0.015390302,-0.015390277,-1.241834082,D
80.790001,81.540001,80.110001,81.260002,2260600,80.525757,5/22/2019,TSN,0.008063518,0.008063528,-1.253468118,D
80.540001,81.720001,79.839996,81.709999,2388300,80.971687,5/23/2019,TSN,0.005537731,0.005537743,-1.425719284,D
81.889999,82.339996,81.220001,81.459999,1526000,80.723946,5/24/2019,TSN,-0.0030596,-0.003059601,-0.580975017,D
81.800003,82.440002,80.190002,80.309998,2531600,79.584343,5/28/2019,TSN,-0.014117286,-0.014117371,0.789542592,U
79.540001,79.610001,76.059998,76.279999,5743700,75.590752,5/29/2019,TSN,-0.050180612,-0.050180539,0.990708092,U
76.080002,77.389999,75.970001,76.739998,2631900,76.422295,5/30/2019,TSN,0.011000592,0.006030401,1.493594469,U
76.019997,76.089996,74.830002,75.889999,4132700,75.575821,5/31/2019,TSN,-0.01107627,-0.011076349,1.091360843,U
76.120003,78.5,76.050003,78.059998,4202000,77.736832,6/3/2019,TSN,0.028593947,0.028594005,0.777022719,U
78.110001,79.389999,78.110001,79.330002,2968600,79.001579,6/4/2019,TSN,0.016269598,0.016269588,0.414977545,E
79.980003,81.339996,79.610001,80.610001,2928600,80.276276,6/5/2019,TSN,0.016135083,0.016135119,0.021900034,E
80.879997,82.18,80.529999,81.800003,3755200,81.461357,6/6/2019,TSN,0.014762531,0.014762461,0.019433527,E
82.110001,82.910004,81.970001,82.449997,2231600,82.108658,6/7/2019,TSN,0.007946111,0.007946137,-0.141073141,E
82.510002,83.150002,82.169998,82.489998,1850800,82.148491,6/10/2019,TSN,0.000485125,0.000485155,-0.928358919,D
82.599998,82.870003,81.57,82.309998,1883300,81.969238,6/11/2019,TSN,-0.002182061,-0.002182083,-1.17152497,D
82.470001,82.889999,81.599998,81.889999,1321500,81.55098,6/12/2019,TSN,-0.005102622,-0.005102649,-1.198762774,D
83.220001,84.300003,82.059998,82.529999,4521200,82.188332,6/13/2019,TSN,0.007815381,0.007815362,-0.832467953,D
82.260002,82.639999,81.129997,81.910004,3795300,81.5709,6/14/2019,TSN,-0.007512405,-0.007512359,0.19418023,E
82.010002,82.199997,78.25,78.529999,4043100,78.204887,6/17/2019,TSN,-0.041264875,-0.041264862,0.924608819,U
78.620003,78.779999,76.730003,77.18,3769900,76.860481,6/18/2019,TSN,-0.017190818,-0.01719087,0.557418971,U
76.889999,77.839996,75.690002,77.760002,3091200,77.43808,6/19/2019,TSN,0.007514902,0.007514926,0.223488941,E
77.769997,79.199997,76.589996,78.629997,3236400,78.304474,6/20/2019,TSN,0.011188216,0.011188207,0.090169317,E
78.889999,79.769997,78.099998,79.290001,4573000,78.961746,6/21/2019,TSN,0.008393799,0.008393794,-0.01996556,E
79.400002,81.620003,79.379997,80.82,3249700,80.485405,6/24/2019,TSN,0.019296167,0.019296241,0.246980842,E
81.190002,83.150002,77.379997,79.970001,6808300,79.638931,6/25/2019,TSN,-0.010517112,-0.010517186,0.437648147,E
79.449997,80.150002,78.769997,79.519997,2476700,79.190788,6/26/2019,TSN,-0.005627185,-0.00562716,0.620075098,U
79.279999,79.860001,78.43,79.650002,1572500,79.320251,6/27/2019,TSN,0.001634824,0.001634872,0.463496337,E
79.739998,80.809998,79.449997,80.739998,3029000,80.405739,6/28/2019,TSN,0.013684879,0.013684821,0.234747281,E
81.5,81.830002,80.339996,80.959999,2962300,80.624825,7/1/2019,TSN,0.002724756,0.002724808,0.212123421,E
81.040001,81.790001,80.860001,81.279999,3162200,80.943504,7/2/2019,TSN,0.003952616,0.003952569,-0.031639855,E
81.300003,82.410004,81.300003,82.160004,1758200,81.819862,7/3/2019,TSN,0.010826786,0.010826833,-0.292568025,E
82,82.910004,81.43,82.629997,1762200,82.28791,7/5/2019,TSN,0.005720469,0.00572046,-0.132058645,E
82.519997,82.809998,81.559998,81.919998,2580400,81.580856,7/8/2019,TSN,-0.008592441,-0.008592509,-0.097862211,E
82.150002,82.790001,81.849998,82.150002,2028700,81.809906,7/9/2019,TSN,0.002807644,0.002807666,-0.71477917,D
82.660004,82.809998,81.870003,82.029999,1314200,81.690399,7/10/2019,TSN,-0.001460789,-0.001460779,-0.568478276,D
81.75,82.089996,80.709999,81.43,2220400,81.09288,7/11/2019,TSN,-0.007314434,-0.007314385,-0.104383639,E
81.5,81.910004,80.550003,81.379997,1663900,81.043091,7/12/2019,TSN,-0.000613975,-0.000614061,-0.236447062,E
81.510002,81.919998,81.190002,81.75,1368100,81.41156,7/15/2019,TSN,0.004546581,0.004546609,0.548137582,U
81.449997,81.610001,78.989998,79.129997,3635600,78.802399,7/16/2019,TSN,-0.032049024,-0.032048966,0.714886456,U
79.459999,79.540001,78.580002,79.139999,2272000,78.812363,7/17/2019,TSN,0.000126443,0.0001264,0.019697163,E
79.800003,81.290001,79.029999,80.959999,2896300,80.624825,7/18/2019,TSN,0.022997179,0.02299722,0.213826282,E
81.110001,81.75,80.790001,80.800003,1900900,80.465492,7/19/2019,TSN,-0.001976228,-0.001976235,-0.085984276,E
80.830002,81.510002,80.540001,81.330002,1442600,80.993301,7/22/2019,TSN,0.006559445,0.006559393,-0.191660073,E
81.480003,82.360001,81.349998,82.029999,1351400,81.690399,7/23/2019,TSN,0.00860686,0.008606873,0.071381347,E
81.650002,82.080002,80.730003,81.040001,1917400,80.704498,7/24/2019,TSN,-0.01206875,-0.012068731,-0.536159411,D
81.059998,82.790001,80.900002,81.669998,1657300,81.331886,7/25/2019,TSN,0.007773891,0.007773902,-0.146239681,E
81.849998,81.849998,80.699997,80.980003,2419300,80.644753,7/26/2019,TSN,-0.008448507,-0.008448574,-0.370434326,E
81,81.599998,80.830002,81.25,1859600,80.913628,7/29/2019,TSN,0.003334067,0.003334119,0.617573669,U
81.589996,82.330002,80.660004,81.330002,1711800,80.993301,7/30/2019,TSN,0.000984667,0.00098464,1.351284455,U
81.110001,81.529999,78.660004,79.5,2377400,79.170876,7/31/2019,TSN,-0.022500935,-0.022500946,1.401700348,U
79.790001,81.550003,79.760002,80.389999,3001300,80.05719,8/1/2019,TSN,0.01119495,0.011194956,2.110879076,U
80.139999,81.260002,79.760002,79.760002,3184200,79.429802,8/2/2019,TSN,-0.007836748,-0.007836758,1.050610006,U
83.139999,87.290001,82.580002,83.830002,9458300,83.482948,8/5/2019,TSN,0.051028026,0.051028083,0.744439621,U
84.529999,85.849998,82,85.019997,4440900,84.668015,8/6/2019,TSN,0.014195318,0.014195335,0.366433988,E
84.449997,86.629997,82.839996,86.209999,2885600,85.853096,8/7/2019,TSN,0.013996797,0.013996731,-0.669824799,D
86,89,86,88.699997,2877300,88.332779,8/8/2019,TSN,0.028882861,0.028882937,-0.116417549,E
88.589996,89.339996,87.669998,88.370003,2119100,88.004158,8/9/2019,TSN,-0.003720261,-0.003720338,-0.130312522,E
87.089996,88.599998,86.43,88.269997,3065100,87.904564,8/12/2019,TSN,-0.001131697,-0.001131674,-0.080162845,E
88.410004,89.879997,87.769997,87.82,2502000,87.456429,8/13/2019,TSN,-0.005097972,-0.005097961,0.56746585,U
87.129997,87.669998,85.529999,85.760002,2316500,85.404961,8/14/2019,TSN,-0.023457029,-0.023457049,0.43758219,E
86.199997,88.730003,86.010002,87.860001,2422000,87.496262,8/15/2019,TSN,0.02448688,0.024486928,0.890169265,U
88.269997,88.269997,87.269997,87.699997,1712800,87.336922,8/16/2019,TSN,-0.001821106,-0.001821124,0.550224558,U
88.360001,88.480003,87.220001,87.470001,3064700,87.10788,8/19/2019,TSN,-0.002622511,-0.002622531,0.709440865,U
87.029999,88.760002,86.720001,88.239998,2999400,87.874687,8/20/2019,TSN,0.008802958,0.008802984,0.039753527,E
88.599998,89.860001,87.900002,89.790001,2378300,89.418274,8/21/2019,TSN,0.017565775,0.017565764,-0.238106173,E
90,91.730003,89.900002,91.660004,2773300,91.280533,8/22/2019,TSN,0.020826381,0.020826406,0.394586231,E
90.360001,90.75,89.480003,89.93,2241500,89.557693,8/23/2019,TSN,-0.018874123,-0.018874143,0.350300816,E
90.580002,91.470001,90.120003,91.440002,1692900,91.061447,8/26/2019,TSN,0.016790897,0.01679086,0.723942424,U
91.370003,91.629997,89.279999,89.970001,2471100,89.597527,8/27/2019,TSN,-0.016076178,-0.016076126,-0.994084754,D
90.279999,90.660004,88.940002,90.580002,1918300,90.205002,8/28/2019,TSN,0.006780042,0.006780049,-1.437567919,D
90.5,92.209999,90.190002,91.720001,2080600,91.720001,8/29/2019,TSN,0.016795066,0.012585548,-1.577678098,D
92.279999,94.07,92.160004,93.040001,2033400,93.040001,8/30/2019,TSN,0.014391627,0.014391627,-2.240851892,D
92.599998,93.449997,92.080002,93.290001,2495800,93.290001,9/3/2019,TSN,0.002687016,0.002687016,-1.089066486,D
91,91.68,85.949997,86.059998,6912100,86.059998,9/4/2019,TSN,-0.077500299,-0.077500299,-0.702274508,D
86.410004,87.349998,84.93,85.260002,5304400,85.260002,9/5/2019,TSN,-0.009295794,-0.009295794,-0.616528729,D
85.230003,86.529999,84.709999,86.040001,3076500,86.040001,9/6/2019,TSN,0.009148475,0.009148475,0.387037842,E
86.410004,86.690002,83.230003,83.559998,2917000,83.559998,9/9/2019,TSN,-0.028823837,-0.028823837,1.165344605,U
83.029999,83.029999,80,81.459999,3677400,81.459999,9/10/2019,TSN,-0.025131631,-0.025131631,1.539255039,U
81.349998,82.330002,80.839996,82.32,2211400,82.32,9/11/2019,TSN,0.010557341,0.010557341,1.110775952,U
82.900002,83.849998,82.529999,83.470001,3509900,83.470001,9/12/2019,TSN,0.013969886,0.013969886,0.686766041,U
84,86.540001,84,85.169998,3417800,85.169998,9/13/2019,TSN,0.020366563,0.020366563,0.239153406,E
84.639999,86.599998,84.389999,86.339996,2168500,86.339996,9/16/2019,TSN,0.013737208,0.013737208,-0.704674129,D
87.620003,89.349998,87,88.879997,3288500,88.879997,9/17/2019,TSN,0.029418591,0.029418591,-0.456526274,E
88.980003,89.459999,87.400002,88.269997,1907600,88.269997,9/18/2019,TSN,-0.006863187,-0.006863187,-0.507379384,D
88.690002,88.940002,87.769997,88.169998,1269900,88.169998,9/19/2019,TSN,-0.001132876,-0.001132876,-0.215332608,E
88.480003,88.860001,86.730003,87.389999,2949500,87.389999,9/20/2019,TSN,-0.008846535,-0.008846535,-0.137306028,E
87.110001,87.57,85.68,85.790001,1666800,85.790001,9/23/2019,TSN,-0.018308708,-0.018308708,-0.032554355,E
86.400002,86.900002,85.57,86.279999,1269100,86.279999,9/24/2019,TSN,0.005711598,0.005711598,-0.620478359,D
86.480003,87.480003,85.82,85.970001,1897000,85.970001,9/25/2019,TSN,-0.00359293,-0.00359293,-0.965783376,D
86.440002,86.860001,85.900002,86.459999,1176700,86.459999,9/26/2019,TSN,0.005699639,0.005699639,-0.73962709,D
86.599998,86.610001,84.959999,85.199997,1637900,85.199997,9/27/2019,TSN,-0.014573236,-0.014573236,-0.93469148,D
85.370003,86.260002,84.790001,86.139999,2116300,86.139999,9/30/2019,TSN,0.011032888,0.011032888,-0.52529085,D
